Nama_File,GLCM_Contrast,GLCM_Dissimilarity,GLCM_Homogeneity,GLCM_Energy,GLCM_Correlation,GLCM_ASM,GLCM_Contrast_0deg,GLCM_Homogeneity_0deg,GLCM_Energy_0deg,GLCM_Contrast_45deg,GLCM_Homogeneity_45deg,GLCM_Energy_45deg,GLCM_Contrast_90deg,GLCM_Homogeneity_90deg,GLCM_Energy_90deg,GLCM_Contrast_135deg,GLCM_Homogeneity_135deg,GLCM_Energy_135deg
istockphoto-887973968-612x612.jpg,0.844,0.2668,0.9003,0.5427,0.9848,0.2945,0.611,0.9118,0.544,1.2122,0.8863,0.5401,0.667,0.9125,0.5456,0.8857,0.8905,0.5412
istockphoto-887973968-612x612.jpg,0.844,0.2668,0.9003,0.5427,0.9848,0.2945,0.611,0.9118,0.544,1.2122,0.8863,0.5401,0.667,0.9125,0.5456,0.8857,0.8905,0.5412
istockphoto-891632100-612x612.jpg,0.251,0.1544,0.9306,0.6667,0.9936,0.4445,0.2034,0.9408,0.6674,0.3144,0.9215,0.6658,0.1807,0.939,0.668,0.3054,0.9209,0.6655
istockphoto-891632100-612x612.jpg,0.251,0.1544,0.9306,0.6667,0.9936,0.4445,0.2034,0.9408,0.6674,0.3144,0.9215,0.6658,0.1807,0.939,0.668,0.3054,0.9209,0.6655
istockphoto-948034382-612x612.jpg,0.4189,0.1658,0.933,0.7915,0.9925,0.6265,0.3833,0.9427,0.7917,0.5454,0.926,0.791,0.2329,0.9395,0.7925,0.5139,0.9239,0.7909
istockphoto-948034382-612x612.jpg,0.4189,0.1658,0.933,0.7915,0.9925,0.6265,0.3833,0.9427,0.7917,0.5454,0.926,0.791,0.2329,0.9395,0.7925,0.5139,0.9239,0.7909
istockphoto-98261151-612x612.jpg,0.4018,0.147,0.9411,0.6644,0.9901,0.4414,0.4142,0.9478,0.6647,0.5801,0.9339,0.6632,0.1954,0.949,0.6666,0.4176,0.934,0.6631
istockphoto-98261151-612x612.jpg,0.4018,0.147,0.9411,0.6644,0.9901,0.4414,0.4142,0.9478,0.6647,0.5801,0.9339,0.6632,0.1954,0.949,0.6666,0.4176,0.934,0.6631
istockphoto-98430804-612x612.jpg,0.3611,0.1526,0.9361,0.7543,0.9863,0.569,0.3441,0.9439,0.7549,0.5231,0.928,0.7532,0.2021,0.943,0.7555,0.3752,0.9293,0.7538
istockphoto-98430804-612x612.jpg,0.3611,0.1526,0.9361,0.7543,0.9863,0.569,0.3441,0.9439,0.7549,0.5231,0.928,0.7532,0.2021,0.943,0.7555,0.3752,0.9293,0.7538
istockphoto-998836878-612x612.jpg,0.7738,0.3297,0.8674,0.614,0.9923,0.377,0.6359,0.8851,0.615,1.1701,0.8505,0.6125,0.5201,0.879,0.6153,0.7691,0.8548,0.6134
istockphoto-998836878-612x612.jpg,0.7738,0.3297,0.8674,0.614,0.9923,0.377,0.6359,0.8851,0.615,1.1701,0.8505,0.6125,0.5201,0.879,0.6153,0.7691,0.8548,0.6134
