Nama_File,GLCM_Contrast,GLCM_Dissimilarity,GLCM_Homogeneity,GLCM_Energy,GLCM_Correlation,GLCM_ASM,GLCM_Contrast_0deg,GLCM_Homogeneity_0deg,GLCM_Energy_0deg,GLCM_Contrast_45deg,GLCM_Homogeneity_45deg,GLCM_Energy_45deg,GLCM_Contrast_90deg,GLCM_Homogeneity_90deg,GLCM_Energy_90deg,GLCM_Contrast_135deg,GLCM_Homogeneity_135deg,GLCM_Energy_135deg
istockphoto-518802266-612x612.jpg,0.7187,0.2163,0.9183,0.6932,0.9887,0.4805,0.4758,0.9358,0.6953,1.0255,0.9094,0.6918,0.655,0.917,0.6933,0.7185,0.911,0.6924
istockphoto-518802266-612x612.jpg,0.7187,0.2163,0.9183,0.6932,0.9887,0.4805,0.4758,0.9358,0.6953,1.0255,0.9094,0.6918,0.655,0.917,0.6933,0.7185,0.911,0.6924
istockphoto-579128056-612x612.jpg,0.9676,0.2716,0.9021,0.497,0.9833,0.247,0.8246,0.9138,0.499,1.2014,0.8898,0.4949,0.6851,0.9108,0.4988,1.1592,0.894,0.4954
istockphoto-579128056-612x612.jpg,0.9676,0.2716,0.9021,0.497,0.9833,0.247,0.8246,0.9138,0.499,1.2014,0.8898,0.4949,0.6851,0.9108,0.4988,1.1592,0.894,0.4954
istockphoto-811121870-612x612.jpg,0.5609,0.164,0.9402,0.7011,0.9838,0.4916,0.2286,0.9557,0.7037,0.8815,0.9337,0.6996,0.5897,0.9396,0.7012,0.5437,0.932,0.7001
istockphoto-811121870-612x612.jpg,0.5609,0.164,0.9402,0.7011,0.9838,0.4916,0.2286,0.9557,0.7037,0.8815,0.9337,0.6996,0.5897,0.9396,0.7012,0.5437,0.932,0.7001
istockphoto-813739486-612x612.jpg,0.7994,0.1616,0.9518,0.7823,0.9859,0.612,0.3477,0.9609,0.7836,1.1262,0.9469,0.7816,0.8244,0.9525,0.7824,0.8994,0.9468,0.7816
istockphoto-813739486-612x612.jpg,0.7994,0.1616,0.9518,0.7823,0.9859,0.612,0.3477,0.9609,0.7836,1.1262,0.9469,0.7816,0.8244,0.9525,0.7824,0.8994,0.9468,0.7816
istockphoto-943109786-612x612.jpg,0.4701,0.1038,0.9676,0.5864,0.9792,0.3438,0.3528,0.9712,0.5874,0.7032,0.9618,0.5844,0.3273,0.972,0.5886,0.497,0.9654,0.585
istockphoto-943109786-612x612.jpg,0.4701,0.1038,0.9676,0.5864,0.9792,0.3438,0.3528,0.9712,0.5874,0.7032,0.9618,0.5844,0.3273,0.972,0.5886,0.497,0.9654,0.585
istockphoto-978261872-612x612.jpg,0.9487,0.2004,0.9344,0.615,0.9894,0.3782,0.5845,0.9441,0.6168,1.2817,0.9273,0.6135,0.7961,0.939,0.6155,1.1326,0.9272,0.614
istockphoto-978261872-612x612.jpg,0.9487,0.2004,0.9344,0.615,0.9894,0.3782,0.5845,0.9441,0.6168,1.2817,0.9273,0.6135,0.7961,0.939,0.6155,1.1326,0.9272,0.614
