Kategori,Nama_File,Hue_1,Warna_1,Area,Perimeter,Circularity,Aspect_Ratio,Solidity,Extent,Mean_R,Mean_G,Mean_B,Std_R,Std_G,Std_B,Mean_H,Mean_S,Mean_V,Std_H,Std_S,Std_V,Skew_R,Skew_G,Skew_B,Kurt_R,Kurt_G,Kurt_B,Contrast,Correlation,Energy,Homogeneity,Dissimilarity,Entropy,FFT_Mean,FFT_Std,Gabor_Mean,GLCM_Contrast,GLCM_Dissimilarity,GLCM_Homogeneity,GLCM_Energy,GLCM_Correlation,GLCM_ASM,GLCM_Contrast_0deg,GLCM_Homogeneity_0deg,GLCM_Energy_0deg,GLCM_Contrast_45deg,GLCM_Homogeneity_45deg,GLCM_Energy_45deg,GLCM_Contrast_90deg,GLCM_Homogeneity_90deg,GLCM_Energy_90deg,GLCM_Contrast_135deg,GLCM_Homogeneity_135deg,GLCM_Energy_135deg,Canny_Edge_Density_Low,Canny_Edge_Density_Medium,Canny_Edge_Density_High,Canny_Contour_Count_Low,Canny_Contour_Count_Medium,Canny_Contour_Count_High,Canny_Avg_Contour_Length_Low,Canny_Avg_Contour_Length_Medium,Canny_Avg_Contour_Length_High,Sobel_Mean,Sobel_Std,Hue_2,Warna_2,Hue_3,Warna_3
pisang,istockphoto-153687315-612x612.jpg,21.0,Oranye,248677.0,2036.0,0.753858673847898,1.5,1.0,0.9959190375496604,250.02,232.77,189.03,16.49,33.09,91.84,9.43,64.56,250.07,17.03,91.68,16.49,-5.92,-1.88,-0.88,41.63,4.54,-0.92,1058.1,0.1396366562040652,0.2420028696519984,0.0,32.53,3.87,3584.04,117478.96,-0.01,0.8181,0.2001,0.9341,0.6478,0.9736,0.4196,0.6195,0.9404,0.6498,1.0677,0.9304,0.6466,0.6271,0.9414,0.6485,0.9581,0.9242,0.6462,1.6284,1.1734,0.6288,25,21,20,286.98,247.99,135.73,13.41,48.24,,,,
pisang,istockphoto-155428659-612x612.jpg,21.75,Oranye,248677.0,2036.0,0.753858673847898,1.5,1.0,0.9959190375496604,245.95,238.72,212.63,21.27,32.29,79.8,7.0,39.62,245.98,15.97,76.27,21.27,-3.89,-2.23,-1.52,21.1,5.95,0.65,1123.41,0.1408823582315873,0.5521397576738972,0.0,33.52,2.49,2695.06,120026.42,0.0,0.4748,0.1232,0.9587,0.7599,0.9854,0.5774,0.3173,0.9762,0.7618,0.5751,0.9515,0.7589,0.3705,0.9555,0.76,0.6362,0.9516,0.7588,0.7433,0.6011,0.4065,16,4,4,219.28,696.65,440.65,8.47,38.12,25.0,Kuning,,
pisang,istockphoto-155428659-612x612.jpg,21.75,Oranye,248677.0,2036.0,0.753858673847898,1.5,1.0,0.9959190375496604,245.95,238.72,212.63,21.27,32.29,79.8,7.0,39.62,245.98,15.97,76.27,21.27,-3.89,-2.23,-1.52,21.1,5.95,0.65,1123.41,0.1408823582315873,0.5521397576738972,0.0,33.52,2.49,2695.06,120026.42,0.0,0.4748,0.1232,0.9587,0.7599,0.9854,0.5774,0.3173,0.9762,0.7618,0.5751,0.9515,0.7589,0.3705,0.9555,0.76,0.6362,0.9516,0.7588,0.7433,0.6011,0.4065,16,4,4,219.28,696.65,440.65,8.47,38.12,25.0,Kuning,,
pisang,istockphoto-160420996-612x612.jpg,22.0,Oranye,248677.0,2036.0,0.753858673847898,1.5,1.0,0.9959190375496604,250.41,236.58,199.15,17.36,30.99,81.25,8.59,54.18,250.44,15.42,79.28,17.36,-6.13,-2.29,-0.86,45.58,7.46,-1.11,925.67,0.1286657133068077,0.4132352360693595,0.0,30.42,3.12,2937.74,119097.74,0.0,0.5445,0.1527,0.9467,0.6705,0.9793,0.4495,0.4273,0.9598,0.6729,0.6404,0.9428,0.6695,0.3871,0.9481,0.6707,0.7232,0.9364,0.6687,1.1226,0.783,0.4237,19,12,10,273.82,293.53,184.47,10.08,39.86,,,,
pisang,istockphoto-160420996-612x612.jpg,22.0,Oranye,248677.0,2036.0,0.753858673847898,1.5,1.0,0.9959190375496604,250.41,236.58,199.15,17.36,30.99,81.25,8.59,54.18,250.44,15.42,79.28,17.36,-6.13,-2.29,-0.86,45.58,7.46,-1.11,925.67,0.1286657133068077,0.4132352360693595,0.0,30.42,3.12,2937.74,119097.74,0.0,0.5445,0.1527,0.9467,0.6705,0.9793,0.4495,0.4273,0.9598,0.6729,0.6404,0.9428,0.6695,0.3871,0.9481,0.6707,0.7232,0.9364,0.6687,1.1226,0.783,0.4237,19,12,10,273.82,293.53,184.47,10.08,39.86,,,,
pisang,istockphoto-173915234-612x612.jpg,22.5,Oranye,248677.0,2036.0,0.753858673847898,1.5,1.0,0.9959190375496604,232.4,222.53,191.35,34.47,46.12,85.7,10.3,54.99,232.43,15.27,77.25,34.48,-1.52,-1.2,-0.84,1.84,0.46,-0.98,2171.09,0.2099526935796329,0.3035428153555394,0.0,46.59,4.18,2984.18,113276.38,0.0,0.6009,0.1995,0.9249,0.5925,0.9906,0.3511,0.3983,0.9553,0.5961,0.919,0.9061,0.5905,0.4784,0.9195,0.5925,0.608,0.9188,0.5911,1.4081,0.7805,0.4333,24,13,10,278.8,274.23,190.95,13.55,40.87,25.0,Kuning,,
pisang,istockphoto-173915234-612x612.jpg,22.5,Oranye,248677.0,2036.0,0.753858673847898,1.5,1.0,0.9959190375496604,232.4,222.53,191.35,34.47,46.12,85.7,10.3,54.99,232.43,15.27,77.25,34.48,-1.52,-1.2,-0.84,1.84,0.46,-0.98,2171.09,0.2099526935796329,0.3035428153555394,0.0,46.59,4.18,2984.18,113276.38,0.0,0.6009,0.1995,0.9249,0.5925,0.9906,0.3511,0.3983,0.9553,0.5961,0.919,0.9061,0.5905,0.4784,0.9195,0.5925,0.608,0.9188,0.5911,1.4081,0.7805,0.4333,24,13,10,278.8,274.23,190.95,13.55,40.87,25.0,Kuning,,
pisang,istockphoto-174192325-612x612.jpg,22.5,Oranye,341549.0,2340.0,0.7838467596178977,0.92,1.0,0.9965832166199813,236.51,224.14,177.48,32.43,44.49,98.87,11.43,73.35,236.67,15.73,96.12,32.1,-2.18,-1.32,-0.69,5.28,0.8,-1.23,2086.16,0.2052550779595844,0.2955557806592135,0.0,45.67,4.3,3658.56,132937.08,0.0,0.6848,0.2057,0.9243,0.5762,0.9888,0.332,0.6312,0.9251,0.5768,1.0812,0.9002,0.5739,0.4052,0.9406,0.5777,0.6215,0.9314,0.5762,1.58,0.7688,0.6384,23,14,13,416.1,328.55,290.26,13.77,43.53,25.0,Kuning,,
pisang,istockphoto-174192325-612x612.jpg,22.5,Oranye,341549.0,2340.0,0.7838467596178977,0.92,1.0,0.9965832166199813,236.51,224.14,177.48,32.43,44.49,98.87,11.43,73.35,236.67,15.73,96.12,32.1,-2.18,-1.32,-0.69,5.28,0.8,-1.23,2086.16,0.2052550779595844,0.2955557806592135,0.0,45.67,4.3,3658.56,132937.08,0.0,0.6848,0.2057,0.9243,0.5762,0.9888,0.332,0.6312,0.9251,0.5768,1.0812,0.9002,0.5739,0.4052,0.9406,0.5777,0.6215,0.9314,0.5762,1.58,0.7688,0.6384,23,14,13,416.1,328.55,290.26,13.77,43.53,25.0,Kuning,,
pisang,istockphoto-175129786-612x612.jpg,23.0,Oranye,289614.0,2170.0,0.7728762256805236,1.29,1.0,0.9962641898864809,246.44,231.24,168.55,23.56,33.91,104.74,12.7,84.61,246.59,17.84,104.25,23.28,-3.98,-1.93,-0.54,18.3,5.01,-1.5,1286.61,0.1568750770889484,0.2339236918489929,0.0,35.87,4.42,3204.24,124746.4,0.0,0.5762,0.185,0.9313,0.5642,0.9846,0.3184,0.4682,0.9457,0.5668,0.7988,0.9204,0.5629,0.3994,0.9348,0.5652,0.6382,0.9242,0.562,1.2611,0.8414,0.4754,12,12,15,552.56,364.95,162.91,12.34,39.55,25.5,Kuning,,
pisang,istockphoto-175129786-612x612.jpg,23.0,Oranye,289614.0,2170.0,0.7728762256805236,1.29,1.0,0.9962641898864809,246.44,231.24,168.55,23.56,33.91,104.74,12.7,84.61,246.59,17.84,104.25,23.28,-3.98,-1.93,-0.54,18.3,5.01,-1.5,1286.61,0.1568750770889484,0.2339236918489929,0.0,35.87,4.42,3204.24,124746.4,0.0,0.5762,0.185,0.9313,0.5642,0.9846,0.3184,0.4682,0.9457,0.5668,0.7988,0.9204,0.5629,0.3994,0.9348,0.5652,0.6382,0.9242,0.562,1.2611,0.8414,0.4754,12,12,15,552.56,364.95,162.91,12.34,39.55,25.5,Kuning,,
pisang,istockphoto-176810394-612x612.jpg,26.0,Kuning,268840.0,2102.0,0.7646071015607264,1.39,1.0,0.9961021445615283,253.86,246.26,209.55,6.9,16.59,82.78,8.16,45.26,253.99,17.23,82.63,5.85,-9.55,-2.07,-1.47,100.74,5.46,0.52,389.4,0.0807551852314085,0.5023738985744268,0.0,19.73,2.59,1759.81,127348.63,0.0,0.18,0.0684,0.9734,0.7481,0.9831,0.5596,0.1004,0.9822,0.75,0.2007,0.9688,0.7471,0.1656,0.9729,0.7483,0.2536,0.9698,0.747,0.6417,0.3179,0.0952,4,4,3,790.78,386.93,161.1,4.75,22.86,23.5,Oranye,,
pisang,istockphoto-176810394-612x612.jpg,26.0,Kuning,268840.0,2102.0,0.7646071015607264,1.39,1.0,0.9961021445615283,253.86,246.26,209.55,6.9,16.59,82.78,8.16,45.26,253.99,17.23,82.63,5.85,-9.55,-2.07,-1.47,100.74,5.46,0.52,389.4,0.0807551852314085,0.5023738985744268,0.0,19.73,2.59,1759.81,127348.63,0.0,0.18,0.0684,0.9734,0.7481,0.9831,0.5596,0.1004,0.9822,0.75,0.2007,0.9688,0.7471,0.1656,0.9729,0.7483,0.2536,0.9698,0.747,0.6417,0.3179,0.0952,4,4,3,790.78,386.93,161.1,4.75,22.86,23.5,Oranye,,
pisang,istockphoto-177100013-612x612.jpg,23.0,Oranye,249899.0,2040.0,0.7545952158202958,1.49,1.0,0.9959309740156225,250.76,238.86,188.3,14.14,25.31,89.2,16.84,65.56,250.81,31.34,88.56,14.15,-5.67,-2.14,-0.94,37.99,6.37,-0.64,728.34,0.1140334008378953,0.2677482834792387,0.0,26.99,4.14,2383.97,119295.03,0.0,0.4129,0.1631,0.9347,0.573,0.9801,0.3283,0.2358,0.9564,0.5768,0.6085,0.9235,0.5711,0.3767,0.9332,0.5733,0.4307,0.9258,0.5707,0.9995,0.5504,0.2487,14,12,7,335.77,215.98,160.49,11.02,32.71,25.5,Kuning,,
pisang,istockphoto-177100013-612x612.jpg,23.0,Oranye,249899.0,2040.0,0.7545952158202958,1.49,1.0,0.9959309740156225,250.76,238.86,188.3,14.14,25.31,89.2,16.84,65.56,250.81,31.34,88.56,14.15,-5.67,-2.14,-0.94,37.99,6.37,-0.64,728.34,0.1140334008378953,0.2677482834792387,0.0,26.99,4.14,2383.97,119295.03,0.0,0.4129,0.1631,0.9347,0.573,0.9801,0.3283,0.2358,0.9564,0.5768,0.6085,0.9235,0.5711,0.3767,0.9332,0.5733,0.4307,0.9258,0.5707,0.9995,0.5504,0.2487,14,12,7,335.77,215.98,160.49,11.02,32.71,25.5,Kuning,,
pisang,istockphoto-178377154-612x612.jpg,22.0,Oranye,248677.0,2036.0,0.753858673847898,1.5,1.0,0.9959190375496604,242.35,226.83,180.48,20.46,38.79,100.43,10.87,71.68,242.39,16.82,98.92,20.47,-2.23,-1.08,-0.76,6.96,0.18,-1.24,1553.98,0.1742820101977762,0.2721720987833342,0.0,39.42,4.17,2939.13,114691.57,0.0,0.566,0.1827,0.932,0.6046,0.9875,0.3655,0.4171,0.9484,0.6073,0.8846,0.9145,0.6026,0.4384,0.9335,0.605,0.5237,0.9316,0.6033,1.1963,0.6484,0.4574,18,9,9,301.55,325.71,223.73,12.07,38.99,,,,
pisang,istockphoto-178377154-612x612.jpg,22.0,Oranye,248677.0,2036.0,0.753858673847898,1.5,1.0,0.9959190375496604,242.35,226.83,180.48,20.46,38.79,100.43,10.87,71.68,242.39,16.82,98.92,20.47,-2.23,-1.08,-0.76,6.96,0.18,-1.24,1553.98,0.1742820101977762,0.2721720987833342,0.0,39.42,4.17,2939.13,114691.57,0.0,0.566,0.1827,0.932,0.6046,0.9875,0.3655,0.4171,0.9484,0.6073,0.8846,0.9145,0.6026,0.4384,0.9335,0.605,0.5237,0.9316,0.6033,1.1963,0.6484,0.4574,18,9,9,301.55,325.71,223.73,12.07,38.99,,,,
pisang,istockphoto-178564443-612x612.jpg,22.0,Oranye,249899.0,2040.0,0.7545952158202958,1.49,1.0,0.9959309740156225,244.92,233.43,203.63,18.75,32.54,73.84,9.67,46.96,244.95,16.28,68.69,18.76,-3.08,-1.41,-0.94,13.54,1.55,-0.86,1047.58,0.1386327151568235,0.3205235102430263,0.0,32.37,3.84,2203.62,118046.78,0.0,0.293,0.1177,0.9526,0.6323,0.9903,0.3998,0.1969,0.9703,0.6354,0.3371,0.9453,0.6309,0.2417,0.9512,0.6325,0.3964,0.9437,0.6305,0.6444,0.426,0.2323,10,5,3,299.47,385.23,353.81,8.14,27.68,,,,
pisang,istockphoto-178564443-612x612.jpg,22.0,Oranye,249899.0,2040.0,0.7545952158202958,1.49,1.0,0.9959309740156225,244.92,233.43,203.63,18.75,32.54,73.84,9.67,46.96,244.95,16.28,68.69,18.76,-3.08,-1.41,-0.94,13.54,1.55,-0.86,1047.58,0.1386327151568235,0.3205235102430263,0.0,32.37,3.84,2203.62,118046.78,0.0,0.293,0.1177,0.9526,0.6323,0.9903,0.3998,0.1969,0.9703,0.6354,0.3371,0.9453,0.6309,0.2417,0.9512,0.6325,0.3964,0.9437,0.6305,0.6444,0.426,0.2323,10,5,3,299.47,385.23,353.81,8.14,27.68,,,,
pisang,istockphoto-179066874-612x612.jpg,37.0,Hijau,248677.0,2036.0,0.753858673847898,1.5,1.0,0.9959190375496604,223.97,229.26,202.76,46.81,36.51,74.81,124.21,40.52,230.79,59.54,59.74,37.14,-1.44,-1.8,-1.01,0.98,2.95,-0.77,1905.76,0.1941451716087818,0.4532519073951325,0.0,43.65,3.24,3003.65,114418.91,0.0,0.6021,0.1872,0.9319,0.6855,0.99,0.47,0.4029,0.9459,0.6874,0.5318,0.9347,0.6853,0.5175,0.9314,0.6858,0.956,0.9158,0.6837,1.3909,0.8154,0.5122,21,10,8,295.92,363.19,284.12,11.97,40.04,,,,
pisang,istockphoto-179066874-612x612.jpg,37.0,Hijau,248677.0,2036.0,0.753858673847898,1.5,1.0,0.9959190375496604,223.97,229.26,202.76,46.81,36.51,74.81,124.21,40.52,230.79,59.54,59.74,37.14,-1.44,-1.8,-1.01,0.98,2.95,-0.77,1905.76,0.1941451716087818,0.4532519073951325,0.0,43.65,3.24,3003.65,114418.91,0.0,0.6021,0.1872,0.9319,0.6855,0.99,0.47,0.4029,0.9459,0.6874,0.5318,0.9347,0.6853,0.5175,0.9314,0.6858,0.956,0.9158,0.6837,1.3909,0.8154,0.5122,21,10,8,295.92,363.19,284.12,11.97,40.04,,,,
pisang,istockphoto-184758160-612x612.jpg,26.0,Kuning,278005.0,2132.0,0.768578214627485,1.34,1.0,0.996176613920422,239.82,228.3,168.04,36.3,42.06,109.12,13.77,84.12,240.79,18.32,107.9,33.32,-3.55,-2.22,-0.61,13.48,5.91,-1.48,1982.45,0.1979864714325946,0.2304035366850144,0.0,44.52,4.67,4193.96,121035.36,0.0,0.966,0.2315,0.9227,0.5693,0.9835,0.3241,0.7134,0.9396,0.5724,1.0273,0.9196,0.5683,0.7475,0.9258,0.5696,1.3758,0.9058,0.5668,1.5079,0.9309,0.6604,28,22,16,277.87,213.4,206.64,15.18,51.78,23.5,Oranye,,
pisang,istockphoto-184758160-612x612.jpg,26.0,Kuning,278005.0,2132.0,0.768578214627485,1.34,1.0,0.996176613920422,239.82,228.3,168.04,36.3,42.06,109.12,13.77,84.12,240.79,18.32,107.9,33.32,-3.55,-2.22,-0.61,13.48,5.91,-1.48,1982.45,0.1979864714325946,0.2304035366850144,0.0,44.52,4.67,4193.96,121035.36,0.0,0.966,0.2315,0.9227,0.5693,0.9835,0.3241,0.7134,0.9396,0.5724,1.0273,0.9196,0.5683,0.7475,0.9258,0.5696,1.3758,0.9058,0.5668,1.5079,0.9309,0.6604,28,22,16,277.87,213.4,206.64,15.18,51.78,23.5,Oranye,,
pisang,istockphoto-185302736-612x612.jpg,27.0,Kuning,248677.0,2036.0,0.753858673847898,1.5,1.0,0.9959190375496604,238.0,232.01,188.6,38.03,41.96,90.43,17.87,60.69,238.44,29.97,87.41,37.8,-3.35,-2.82,-0.87,11.78,8.55,-0.96,1895.92,0.1902676275701423,0.111437291579702,0.0,43.54,5.11,3586.51,116350.12,-0.03,0.8467,0.2221,0.9231,0.5967,0.9853,0.3561,0.4988,0.9462,0.5994,1.2424,0.9067,0.5947,0.75,0.9208,0.597,0.8957,0.9188,0.5956,1.314,0.9443,0.6332,26,16,17,231.83,269.43,167.28,14.81,49.03,,,,
pisang,istockphoto-185302736-612x612.jpg,27.0,Kuning,248677.0,2036.0,0.753858673847898,1.5,1.0,0.9959190375496604,238.0,232.01,188.6,38.03,41.96,90.43,17.87,60.69,238.44,29.97,87.41,37.8,-3.35,-2.82,-0.87,11.78,8.55,-0.96,1895.92,0.1902676275701423,0.111437291579702,0.0,43.54,5.11,3586.51,116350.12,-0.03,0.8467,0.2221,0.9231,0.5967,0.9853,0.3561,0.4988,0.9462,0.5994,1.2424,0.9067,0.5947,0.75,0.9208,0.597,0.8957,0.9188,0.5956,1.314,0.9443,0.6332,26,16,17,231.83,269.43,167.28,14.81,49.03,,,,
pisang,istockphoto-186012002-612x612.jpg,23.0,Oranye,246844.0,2030.0,0.7527319730958955,1.51,1.0,0.9959009118050512,251.26,245.73,225.09,12.19,21.84,66.88,5.84,28.48,251.29,14.67,64.69,12.16,-5.58,-2.51,-1.91,42.09,6.82,1.83,533.81,0.0942902346952937,0.6196954627488004,0.0,23.1,2.04,1668.7,122521.72,0.0,0.1655,0.0676,0.9724,0.8181,0.9891,0.6694,0.1021,0.983,0.8196,0.2174,0.9658,0.8171,0.1387,0.9723,0.8184,0.2038,0.9684,0.8175,0.3877,0.1501,0.0286,2,2,1,894.71,363.86,125.54,4.61,21.02,25.5,Kuning,,
pisang,istockphoto-186012002-612x612.jpg,23.0,Oranye,246844.0,2030.0,0.7527319730958955,1.51,1.0,0.9959009118050512,251.26,245.73,225.09,12.19,21.84,66.88,5.84,28.48,251.29,14.67,64.69,12.16,-5.58,-2.51,-1.91,42.09,6.82,1.83,533.81,0.0942902346952937,0.6196954627488004,0.0,23.1,2.04,1668.7,122521.72,0.0,0.1655,0.0676,0.9724,0.8181,0.9891,0.6694,0.1021,0.983,0.8196,0.2174,0.9658,0.8171,0.1387,0.9723,0.8184,0.2038,0.9684,0.8175,0.3877,0.1501,0.0286,2,2,1,894.71,363.86,125.54,4.61,21.02,25.5,Kuning,,
pisang,istockphoto-2209570997-612x612.jpg,36.5,Hijau,248677.0,2036.0,0.753858673847898,1.5,1.0,0.9959190375496604,225.64,231.91,202.24,46.78,37.48,82.58,22.66,44.09,232.22,30.47,74.09,36.98,-1.74,-1.99,-1.18,2.49,4.05,-0.37,2010.85,0.1978701660739104,0.1187961577810721,0.0,44.84,4.69,2888.22,115403.64,-0.03,0.5231,0.1705,0.9378,0.6754,0.9915,0.4561,0.3538,0.9566,0.6778,0.6996,0.9273,0.6742,0.4202,0.9375,0.6755,0.6188,0.9297,0.674,1.298,0.7974,0.5126,13,12,14,466.74,298.51,162.58,11.39,38.05,34.0,Kuning,,
pisang,istockphoto-2209570997-612x612.jpg,36.5,Hijau,248677.0,2036.0,0.753858673847898,1.5,1.0,0.9959190375496604,225.64,231.91,202.24,46.78,37.48,82.58,22.66,44.09,232.22,30.47,74.09,36.98,-1.74,-1.99,-1.18,2.49,4.05,-0.37,2010.85,0.1978701660739104,0.1187961577810721,0.0,44.84,4.69,2888.22,115403.64,-0.03,0.5231,0.1705,0.9378,0.6754,0.9915,0.4561,0.3538,0.9566,0.6778,0.6996,0.9273,0.6742,0.4202,0.9375,0.6755,0.6188,0.9297,0.674,1.298,0.7974,0.5126,13,12,14,466.74,298.51,162.58,11.39,38.05,34.0,Kuning,,
pisang,istockphoto-453270811-612x612.jpg,28.8,Kuning,291447.0,2176.0,0.7734845998043364,1.28,1.0,0.9962773812453852,226.61,225.55,183.72,48.57,49.13,95.05,13.25,65.0,228.73,18.81,89.76,45.7,-1.86,-1.8,-0.81,2.79,2.66,-1.04,2795.94,0.2391560710287602,0.307474092087185,0.01,52.88,4.33,4676.5,122867.12,0.0,1.1574,0.296,0.8972,0.5835,0.9861,0.3405,0.8386,0.9173,0.5855,1.7607,0.8729,0.582,0.9351,0.901,0.584,1.0954,0.8976,0.5826,1.8326,1.2118,0.856,43,22,25,227.16,290.16,175.81,19.39,55.34,,,,
pisang,istockphoto-453270811-612x612.jpg,28.8,Kuning,291447.0,2176.0,0.7734845998043364,1.28,1.0,0.9962773812453852,226.61,225.55,183.72,48.57,49.13,95.05,13.25,65.0,228.73,18.81,89.76,45.7,-1.86,-1.8,-0.81,2.79,2.66,-1.04,2795.94,0.2391560710287602,0.307474092087185,0.01,52.88,4.33,4676.5,122867.12,0.0,1.1574,0.296,0.8972,0.5835,0.9861,0.3405,0.8386,0.9173,0.5855,1.7607,0.8729,0.582,0.9351,0.901,0.584,1.0954,0.8976,0.5826,1.8326,1.2118,0.856,43,22,25,227.16,290.16,175.81,19.39,55.34,,,,
pisang,istockphoto-462433767-612x612.jpg,26.5,Kuning,247455.0,2032.0,0.7531104784995798,1.51,1.0,0.9959069834830484,232.32,226.59,178.72,39.31,44.22,102.36,11.68,72.46,233.31,17.16,99.22,37.93,-1.93,-1.55,-0.74,3.33,1.8,-1.23,2290.28,0.2147506085701567,0.3582018405804368,0.0,47.86,3.88,3531.89,113560.93,0.0,0.8161,0.2388,0.9149,0.62,0.9879,0.3844,0.5563,0.937,0.6221,0.9488,0.908,0.6189,0.6625,0.9156,0.6205,1.0968,0.899,0.6186,1.671,0.976,0.5868,28,19,13,279.6,234.91,202.8,15.9,47.66,22.0,Oranye,,
pisang,istockphoto-462433767-612x612.jpg,26.5,Kuning,247455.0,2032.0,0.7531104784995798,1.51,1.0,0.9959069834830484,232.32,226.59,178.72,39.31,44.22,102.36,11.68,72.46,233.31,17.16,99.22,37.93,-1.93,-1.55,-0.74,3.33,1.8,-1.23,2290.28,0.2147506085701567,0.3582018405804368,0.0,47.86,3.88,3531.89,113560.93,0.0,0.8161,0.2388,0.9149,0.62,0.9879,0.3844,0.5563,0.937,0.6221,0.9488,0.908,0.6189,0.6625,0.9156,0.6205,1.0968,0.899,0.6186,1.671,0.976,0.5868,28,19,13,279.6,234.91,202.8,15.9,47.66,22.0,Oranye,,
pisang,istockphoto-468554282-612x612.jpg,21.0,Oranye,248677.0,2036.0,0.753858673847898,1.5,1.0,0.9959190375496604,246.81,232.07,200.54,15.07,33.36,76.41,9.83,51.17,246.85,16.34,72.93,15.08,-2.98,-1.34,-0.86,15.71,1.57,-1.06,1025.24,0.1374880911269949,0.3296598480489428,0.0,32.02,3.72,2316.97,117445.21,0.0,0.372,0.1202,0.9548,0.6196,0.9874,0.3839,0.1928,0.9731,0.6221,0.4806,0.946,0.618,0.3475,0.9523,0.6201,0.4671,0.9478,0.6184,0.7505,0.5795,0.3612,4,2,4,888.99,1342.9,412.04,8.14,31.95,,,,
pisang,istockphoto-468554282-612x612.jpg,21.0,Oranye,248677.0,2036.0,0.753858673847898,1.5,1.0,0.9959190375496604,246.81,232.07,200.54,15.07,33.36,76.41,9.83,51.17,246.85,16.34,72.93,15.08,-2.98,-1.34,-0.86,15.71,1.57,-1.06,1025.24,0.1374880911269949,0.3296598480489428,0.0,32.02,3.72,2316.97,117445.21,0.0,0.372,0.1202,0.9548,0.6196,0.9874,0.3839,0.1928,0.9731,0.6221,0.4806,0.946,0.618,0.3475,0.9523,0.6201,0.4671,0.9478,0.6184,0.7505,0.5795,0.3612,4,2,4,888.99,1342.9,412.04,8.14,31.95,,,,
pisang,istockphoto-486818690-612x612.jpg,26.5,Kuning,311610.0,2242.0,0.7790225583799314,1.2,1.0,0.9964122635355512,237.38,227.45,167.11,33.85,39.69,104.13,12.56,83.53,237.54,18.48,102.81,33.42,-3.27,-1.95,-0.48,12.19,4.7,-1.59,1825.95,0.1911512547562571,0.2291620566361008,0.0,42.73,4.55,3835.5,127218.11,0.0,0.7504,0.2088,0.9258,0.5492,0.986,0.3016,0.6048,0.9367,0.5513,0.8648,0.9109,0.5468,0.5362,0.9324,0.55,0.9958,0.9232,0.5487,1.4888,1.1176,0.5653,25,23,17,329.33,262.49,180.18,14.04,45.78,24.0,Oranye,,
pisang,istockphoto-486818690-612x612.jpg,26.5,Kuning,311610.0,2242.0,0.7790225583799314,1.2,1.0,0.9964122635355512,237.38,227.45,167.11,33.85,39.69,104.13,12.56,83.53,237.54,18.48,102.81,33.42,-3.27,-1.95,-0.48,12.19,4.7,-1.59,1825.95,0.1911512547562571,0.2291620566361008,0.0,42.73,4.55,3835.5,127218.11,0.0,0.7504,0.2088,0.9258,0.5492,0.986,0.3016,0.6048,0.9367,0.5513,0.8648,0.9109,0.5468,0.5362,0.9324,0.55,0.9958,0.9232,0.5487,1.4888,1.1176,0.5653,25,23,17,329.33,262.49,180.18,14.04,45.78,24.0,Oranye,,
pisang,istockphoto-490514186-612x612.jpg,26.0,Kuning,278005.0,2132.0,0.768578214627485,1.34,1.0,0.996176613920422,248.98,236.87,179.11,15.79,28.6,100.13,12.27,74.45,249.02,17.25,100.16,15.77,-5.63,-2.43,-0.85,42.51,8.34,-0.99,935.72,0.1307746481768762,0.2981615294089888,0.0,30.59,4.06,3050.53,124583.5,0.0,0.5662,0.1704,0.9378,0.5855,0.9794,0.3428,0.4263,0.9523,0.5878,0.5839,0.9327,0.5841,0.424,0.9397,0.5862,0.8308,0.9265,0.5838,1.071,0.7629,0.5189,12,13,10,446.0,289.0,252.66,11.41,40.07,23.5,Oranye,,
pisang,istockphoto-490514186-612x612.jpg,26.0,Kuning,278005.0,2132.0,0.768578214627485,1.34,1.0,0.996176613920422,248.98,236.87,179.11,15.79,28.6,100.13,12.27,74.45,249.02,17.25,100.16,15.77,-5.63,-2.43,-0.85,42.51,8.34,-0.99,935.72,0.1307746481768762,0.2981615294089888,0.0,30.59,4.06,3050.53,124583.5,0.0,0.5662,0.1704,0.9378,0.5855,0.9794,0.3428,0.4263,0.9523,0.5878,0.5839,0.9327,0.5841,0.424,0.9397,0.5862,0.8308,0.9265,0.5838,1.071,0.7629,0.5189,12,13,10,446.0,289.0,252.66,11.41,40.07,23.5,Oranye,,
pisang,istockphoto-495671192-612x612.jpg,22.5,Oranye,298779.0,2200.0,0.7757371168982684,1.25,1.0,0.996328531412565,234.2,217.6,169.75,34.52,48.19,92.75,13.33,78.13,234.22,17.33,89.0,34.53,-2.52,-1.45,-0.45,7.79,1.93,-1.46,2238.51,0.2179198310656324,0.153503334217952,0.01,47.31,5.35,4050.45,121615.98,0.0,0.9425,0.2587,0.9071,0.4637,0.9858,0.215,0.6439,0.9333,0.4676,1.0486,0.9047,0.4624,0.7433,0.9058,0.464,1.3341,0.8847,0.4607,1.6963,1.0291,0.716,30,23,19,313.35,238.2,201.63,17.29,50.67,25.0,Kuning,,
